Mar 26 13:59:27.383 INFO Ballot Leader Election componentMar 26 13:59:29.834 DEBG Newly elected leader: Ballot { n: 0, priority: 0, pid: 3 }
Mar 26 13:59:31.051 DEBG Newly elected leader: Ballot { n: 0, priority: 0, pid: 4 }
Mar 26 13:59:31.057 DEBG Handling promise from 3 in Prepare phase
Mar 26 13:59:37.497 DEBG Newly elected leader: Ballot { n: 0, priority: 0, pid: 5 }
Mar 26 13:59:40.148 DEBG Newly elected leader: Ballot { n: 1, priority: 0, pid: 4 }
Mar 26 13:59:40.155 DEBG Handling promise from 5 in Prepare phase
Mar 26 13:59:40.155 DEBG Self role Leader, phase Accept. Incoming message Promise Accept from 3
 pid: 3 }, true)]
Mar 26 13:59:33.595 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 13:59:34.886 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 13:59:36.170 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 13:59:37.497 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:31:46.933 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:31:48.257 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:31:49.579 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:31:50.897 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:31:52.229 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:31:53.543 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:31:54.853 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:31:56.177 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:31:57.498 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:31:58.809 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:32:00.131 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:32:01.444 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:32:02.760 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:32:04.071 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:32:05.370 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:32:06.689 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:32:08.000 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:32:09.327 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:32:10.680 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:32:12.000 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:32:13.310 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:32:14.625 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:32:15.941 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:32:17.265 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:32:18.578 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:32:19.889 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:32:21.208 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:32:22.507 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:32:23.812 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:32:25.124 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:32:26.427 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:32:27.751 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:32:29.062 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:32:30.377 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:32:31.698 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:32:33.012 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:32:34.332 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:32:35.645 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:32:36.954 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:32:38.269 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:32:39.582 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:32:40.897 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:32:42.244 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:32:43.571 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:32:44.880 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:32:46.207 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:32:47.530 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:32:48.859 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:32:50.169 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:32:51.519 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:32:52.837 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:32:54.157 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:32:55.474 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:32:56.785 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:32:58.108 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:32:59.415 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:33:00.713 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:33:02.029 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:33:03.484 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:33:04.816 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:33:06.192 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:33:07.525 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:33:08.846 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:33:10.171 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:33:11.474 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:33:12.791 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:33:14.151 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:33:15.469 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:33:16.808 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:33:18.132 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:33:19.452 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:33:20.782 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:33:22.102 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:33:23.420 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:33:24.734 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:33:26.037 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:33:27.358 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:33:28.674 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:33:30.098 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:33:31.464 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:33:32.808 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:33:34.153 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:33:35.504 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:33:36.875 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:33:38.209 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:33:39.536 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:33:40.904 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:33:42.260 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:33:43.578 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:33:44.903 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:33:46.217 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:33:47.539 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:33:48.865 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:33:50.194 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:33:51.502 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:33:52.816 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:33:54.128 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:33:55.440 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:33:56.758 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:33:58.067 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:33:59.372 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:34:00.687 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:34:02.004 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:34:03.308 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:34:04.623 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:34:05.936 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:34:07.257 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:34:08.572 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:34:09.891 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:34:11.198 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:34:12.518 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:34:13.826 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:34:15.150 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:34:16.466 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:34:17.778 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:34:19.077 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:34:20.398 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:34:21.714 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:34:23.052 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:34:24.365 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:34:25.688 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:34:26.995 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:34:28.299 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:34:29.605 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:34:30.925 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:34:32.299 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:34:33.635 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:34:34.977 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:34:36.306 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:34:37.830 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:34:39.474 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:34:40.912 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:34:42.369 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:34:43.712 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:34:45.102 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:34:46.616 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:34:48.050 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:34:49.387 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:34:50.766 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:34:52.295 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
Mar 26 14:34:53.655 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 5 }, true), (Ballot { n: 0, priority: 0, pid: 3 }, true)]
Mar 26 14:34:54.990 DEBG Received a majority of heartbeats [(Ballot { n: 0, priority: 0, pid: 3 }, true), (Ballot { n: 0, priority: 0, pid: 5 }, true)]
