Mar 26 13:59:35.630 INFO Ballot Leader Election componentMar 26 13:59:38.217 DEBG Newly elected leader: Ballot { n: 0, priority: 0, pid: 4 }
Mar 26 13:59:39.497 DEBG Newly elected leader: Ballot { n: 0, priority: 0, pid: 5 }
Mar 26 13:59:39.503 DEBG Handling promise from 4 in Prepare phase
Mar 26 13:59:40.827 DEBG Newly elected leader: Ballot { n: 1, priority: 0, pid: 4 }
Mar 26 14:35:43.284 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:35:44.597 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:35:45.897 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:35:47.234 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:35:48.585 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:35:49.904 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:35:51.209 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:35:52.519 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:35:53.837 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:35:55.147 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:35:56.457 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:35:57.780 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:35:59.122 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:00.433 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:01.753 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:03.064 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:04.383 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:05.691 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:07.034 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:08.351 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:09.670 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:10.980 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:12.303 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:13.620 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:14.931 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:16.241 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:17.553 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:18.866 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:20.188 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:21.496 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:22.817 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:24.148 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:25.474 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:26.802 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:28.122 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:29.428 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:30.735 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:32.054 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:33.373 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:34.753 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:36.184 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:37.593 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:38.959 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:40.351 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:41.680 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:43.060 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:44.380 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:45.839 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:47.238 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:48.643 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:50.004 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:51.381 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:52.687 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:54.112 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:55.442 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:56.771 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:58.094 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:36:59.404 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:00.720 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:02.037 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:03.348 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:04.654 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:05.970 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:07.283 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:08.625 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:09.937 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:11.253 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:12.585 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:13.909 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:15.213 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:16.544 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:17.850 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:19.219 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:20.554 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:21.910 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:23.245 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:24.595 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:25.915 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:27.245 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:28.571 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:29.891 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:31.212 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:32.527 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:33.845 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:35.151 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:36.466 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:37.817 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:39.123 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:40.450 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:41.763 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:43.068 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:44.392 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:45.712 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:47.026 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:48.348 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:49.661 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:50.969 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:52.277 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:53.589 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:54.897 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:56.215 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:57.533 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:37:58.829 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:00.141 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:01.462 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:02.778 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:04.136 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:05.449 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:06.776 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:08.099 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:09.412 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:10.727 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:12.037 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:13.345 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:14.663 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:15.984 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:17.305 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:18.607 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:19.924 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:21.248 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:22.558 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:23.870 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:25.185 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:26.497 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:27.821 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:29.139 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:30.443 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:31.762 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:33.074 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:34.378 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:35.716 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:37.033 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:38.331 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:39.640 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:40.957 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:42.278 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:43.590 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:44.897 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:46.217 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:47.528 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:48.846 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:50.162 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:51.468 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:52.792 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:54.112 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:55.433 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:56.747 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:58.066 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:38:59.371 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:00.696 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:02.009 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:03.320 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:04.637 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:05.961 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:07.287 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:08.605 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:09.921 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:11.235 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:12.535 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:13.852 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:15.163 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:16.476 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:17.786 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:19.087 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:20.406 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:21.719 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:23.033 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:24.350 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:25.667 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:26.977 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:28.296 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:29.615 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:30.915 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:32.235 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:33.545 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:34.890 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:36.210 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:37.536 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:38.852 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:40.154 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:41.467 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:42.775 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:44.087 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:45.408 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:46.726 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:48.038 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:49.352 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:50.671 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:51.976 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:53.300 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:54.611 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 14:39:55.922 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
